"URL","Collection Name","Collection Code","Institution Name","Institution Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status","Status of Collection","Access Eligibility and Rules","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","LSID","Cool URI"
"http://grbio.org/institutional-collection/benthic-invertebrates-collection","Benthic Invertebrates Collection","BIC","Scripps Institution of Oceanography","SIO","","","","","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","","","","","","","","Scripps Institution of Oceonography","University of California, San Diego 0244","9500 Gilman Drive","La Jolla","California","92093-0244","USA","","","http://grbio.org/cool/t8vy-919z"
"http://grbio.org/institutional-collection/biodiversity-institute-ontario-oac-herbarium","Biodiversity Institute of Ontario OAC Herbarium","OAC","University of Guelph","UOG","http://www.uoguelph.ca/foibis/","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","University of Guelph","","","Guelph","Ontario","N1G2W1","Canada","","","http://grbio.org/cool/7e0k-ghkz"
"http://grbio.org/institutional-collection/bird-collection","Bird collection","AVES","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","Collection also contains specimens preserved in alcohol.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/znsm-0k9h"
"http://grbio.org/institutional-collection/bird-collection-0","Bird Collection","Birds","Portland State University, Vertebrate Biology Museum","PSU","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Portland State University","Museum of Vertebrate Biology","P.O. Box 751","Portland","OR","97207-0751","USA","PSU-Museum of Vertebrate Biology","Science Building 2, Room B2-79","1719 SW 10th Avenue","Portland","OR","97201-3203","USA","","","http://grbio.org/cool/4bn8-ddgx"
"http://grbio.org/institutional-collection/bird-specimens","Bird Specimens","Bird","Museum of Vertebrate Zoology, University of California Berkeley","MVZ","http://mvz.berkeley.edu/Bird_Collection.html","http://arctos.database.museum","","The MVZ bird collection is one of the largest in the United States. It houses over 185,000 catalogued specimens, including 174 holotype and 2 syntypes. The majority of specimens are study skins, but the collection also contains over 21,000 skeletal specimens and 3,200 fluid-preserved specimens. Other types of preparations include flat specimens (wings, skins) and body skins with skeletons. Tissues, anatomical parts (e.g., syrinx, stomach contents), and parasites are routinely preserved with specimens. Many specimens also are associated with cataloged audio recordings.","Biological: Preserved organisms, their parts and products","Sample Treatment: Cryopreserved","Institutional","Active","The MVZ bird collection is open to visitors by advance appointment, and specimens are sent on loan upon request. Access and loan information is available on the MVZ website: http://mvz.berkeley.edu/Access_Loans.html","Museum of Vertebrate Zoology","3101 Valley Life Sciences Building","University of California","Berkeley","CA","94720-3160","USA","3101 VLSB","University of California","","Berkeley","CA","94720","USA","Carla Cicero, PH.D","urn:lsid:biocol.org:col:34777","http://grbio.org/cool/a3j0-riym"
"http://grbio.org/institutional-collection/birds","Birds","B","University of Manchester Museum, Zoology and Entomology","MMUM","","","","first of two collection codes for the birds collection","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","","","http://grbio.org/cool/pyzw-6ajv"
"http://grbio.org/institutional-collection/birds-0","Birds","OR","Museum of New Zealand Te Papa Tongarewa","NMNZ","","","","Particularly strong in albatrosses (1100+ specimens), petrels (7000), penguins, shags, gulls, and terns (over 1500 specimens of each), waterfowl (13,000+), and flightless ground birds (6000+) Bird specimens cited as NMNZ OR.0xxxxx","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/p47n-e6x8"
"http://grbio.org/institutional-collection/birds-second-volume","Birds (second volume)","BB","University of Manchester Museum, Zoology and Entomology","MMUM","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","","","http://grbio.org/cool/8a5b-dbze"
"http://grbio.org/institutional-collection/bivalvia","Bivalvia","TSZB","Tromso University Museum","TSZ","","","","Bivalves","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Lars Thorings vei 10","","","Tromso","Troms","9037","Norway","Lars Thorings vei 10","","","Tromso","Troms","9037","Norway","","","http://grbio.org/cool/59dj-h2yx"
"http://grbio.org/institutional-collection/bivalvia-freshwater","Bivalvia (Freshwater)","BIVI","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Freshwater Bivalves","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/pmhj-ns63"
"http://grbio.org/institutional-collection/bivalvia-marine","Bivalvia (Marine)","BIV","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Marine Bivalves","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/k3fr-x3nv"
"http://grbio.org/institutional-collection/blattodea","Blattodea","9","Australian National Insect Collection","ANIC","","","","Blattodea/Blattaria (Cockroaches)","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/3hw7-iiad"
"http://grbio.org/institutional-collection/bony-fishes-collection","Bony Fishes Collection","OSTEI","Universita' degli Studi di Milano, Dip.VSA, Ispezione degli Alimenti di Origine Animale","MIVSA","http://www.vsa.unimi.it/","","","Mediterranean-area marine bony fish collection, emphasis in edible species.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Via Annibale Grasselli, 7","Via Giovanni Celoria, 10","","Milano","","20137","Italy","","","http://grbio.org/cool/hdnq-6bbi"
"http://grbio.org/institutional-collection/botanical-and-mycological-museum","Botanical and Mycological Museum","TU","University of Tartu","UTE","","","","Collections of vascular plants, bryophytes, algae, fungi, lichens","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","40 Lai Str.","","","Tartu","","51005","Estonia","40 Lai Str.","Botanical and Mycological Museum","University of Tartu","Tartu","","51005","Estonia","Kai Vellak","","http://grbio.org/cool/piv3-3pvc"
"http://grbio.org/institutional-collection/botany","Botany","BOT","California Academy of Sciences","CAS","http://research.calacademy.org/botany/collections","","","largest collection of vascular plants in the western U.S. Known within discipline as CAS.  Complete Index Herbariorium record information is available in GRBio under CAS.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","Debra  Trock","","http://grbio.org/cool/f1t4-r8mi"
"http://grbio.org/institutional-collection/botany-collection-vascular-plants-and-fungi","Botany Collection (Vascular Plants and Fungi)","KANU","Biodiversity Institute, University of Kansas","KU","http://botany.biodiversity.ku.edu/","","","The R. L. McGregor Herbarium houses approximately 400,000 specimens. The majority of these comprise exsiccatae, seed, boxed, and fluid-preserved vascular plant specimens. The herbarium also houses smaller holdings of bryophytes and fungi, and a growing lichen collection. Sixty-five percent of the collection represents the flora of the grassland biome of central North America. The herbarium also contains a library of 1,400 books and 14,000 scientific articles, and a collection of more than 50,000 photographic slides and digital images.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Biodiversity Institute","Bridwell Botanical Research Lab","2045 Constant Ave","Lawrence","KS","66047","USA","Biodiversity Institute","Bridwell Botanical Research Lab","2045 Constant Ave","Lawrence","KS","66047","USA","Caleb A. Morse","","http://grbio.org/cool/e8ep-gesp"
"http://grbio.org/institutional-collection/botany-department","Botany Department","US","Smithsonian Institution, National Museum of Natural History","USNM","http://botany.si.edu/index.htm","","","Cross-listed as a separate institution","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","NMNH - Botany Department","MRC 0166","Smithsonian Institution - P.O. Box 37012","Washington","DC","20013-7012","USA","NMNH - Botany Department","MRC 0166","Smithsonian Institution - P.O. Box 37012","Washington","DC","20013-7012","USA","","","http://grbio.org/cool/i75d-97nn"
"http://grbio.org/institutional-collection/brachiopoda","Brachiopoda","BP","Biodiversity Research Museum, Academia Sinica, Taiwan","BRCAS","","","","Collection Identifiers ASIZBP000001~ASIZBP999999","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/e8f8-k1as"
"http://grbio.org/institutional-collection/brachiopoda-0","Brachiopoda","BRA","Museum of Faculty of Fisheries, Ege University","ESFM","","","","brachiopods","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/ptj7-rxfx"
"http://grbio.org/institutional-collection/brachiopoda-collection","Brachiopoda collection","BRA","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","Collection also contains specimens preserved in alcohol.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/vjb2-qtfz"
"http://grbio.org/institutional-collection/branchiopoda","Branchiopoda","BRN","Museum of Faculty of Fisheries, Ege University","ESFM","","","","branchiopods","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/qa4p-7f3b"
"http://grbio.org/institutional-collection/bryology-collection","Bryology Collection","BRY","New York State Museum","NYS","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Herbarium","Biological Survey, CEC 3140","New York State Museum","Albany","NY","12230","USA","","","http://grbio.org/cool/c89p-x97b"
"http://grbio.org/institutional-collection/bryophyte-collection","Bryophyte Collection","bryo","Illinois Natural History Survey","ILLS","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","University of Illinois","Illinois Natural History Survey Herbarium","","Champaign","IL","61820","USA","University of Illinois","Illinois Natural History Survey Herbarium","","Champaign","IL","61820","USA","","","http://grbio.org/cool/sf99-4dwm"
"http://grbio.org/institutional-collection/bryophytes","Bryophytes","B","University of Melbourne Herbarium","MELU<IH>","http://www.botany.unimelb.edu.au/herbarium/","","","Mosses","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","University of Melbourne Herbarium","School of Botany","","The University of Melbourne","Victoria","3010","Australia","University of Melbourne Herbarium","School of Botany","","The University of Melbourne","Victoria","3010","Australia","","","http://grbio.org/cool/pxd6-fitw"
"http://grbio.org/institutional-collection/bryophytes-and-lichens","Bryophytes and Lichens","BRLI","Botanische Staatssammlung München","M<IH>","http://www.botanischestaatssammlung.de","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Herbarium","Botanische Staatssammlung München","Menzinger Straße 67","München","","D-80638","Germany","Herbarium","Botanische Staatssammlung München","Menzinger Straße 67","München","","D-80638","Germany","","","http://grbio.org/cool/ik0f-s2gv"
"http://grbio.org/institutional-collection/bryozoa","Bryozoa","BRY","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Bryozoans","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/yf0j-d6mw"
"http://grbio.org/institutional-collection/bryozoa-0","Bryozoa","BZ","Biodiversity Research Museum, Academia Sinica, Taiwan","BRCAS","","","","Collection Identifiers ASIZBZ000001~ASIZBZ999999","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/bjv6-peh4"
"http://grbio.org/institutional-collection/bryozoa-and-brachiopoda","Bryozoa and Brachiopoda","TSZBr","Tromso University Museum","TSZ","","","","Bryozoans and Brachiopods","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Lars Thorings vei 10","","","Tromso","Troms","9037","Norway","Lars Thorings vei 10","","","Tromso","Troms","9037","Norway","","","http://grbio.org/cool/3ky8-wgs6"
"http://grbio.org/institutional-collection/bryozoa-collection","Bryozoa collection","BRY","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","Collection also contains dried specimens.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/tsaa-ihw7"
"http://grbio.org/institutional-collection/buprestidae","Buprestidae","BUP","Museum Victoria","NMV","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/nwgs-rtcs"
"http://grbio.org/institutional-collection/callipodida","Callipodida","62","Australian National Insect Collection","ANIC","","","","Callipodid Millipedes","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/5ynh-4wbv"
"http://grbio.org/institutional-collection/cas-ichthyology","CAS Ichthyology","ICH","California Academy of Sciences","CAS","http://research.calacademy.org/ichthyology/collections","","","Specialty: marine fishes of the western and central Pacific, California, and freshwater fishes from South America and southeastern Asia. Known in discipline as CAS.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","","","http://grbio.org/cool/81rs-70nq"
"http://grbio.org/institutional-collection/caudofoveata","Caudofoveata","CAU","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Caudofoveata","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/rpr1-xcxa"
"http://grbio.org/institutional-collection/cbs-herbarium","CBS Herbarium","CBS H","Centraalbureau voor Schimmelcultures, CBS Fungal Biodiversity Centre","CBS<IH>","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Uppsalalaan 8, 3584 CT, P.O. Box 85167, 3508 AD Utrecht, The Netherlands","","","Utrecht","Utrecht","3508 AD","Netherlands","","","http://grbio.org/cool/y5sd-nwxg"
"http://grbio.org/institutional-collection/cephalochordata","Cephalochordata","CEC","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Lancelets","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/h0qb-wrxs"
"http://grbio.org/institutional-collection/cephalopod-species-collection","Cephalopod Species Collection","CEPHA","Universita' degli Studi di Milano, Dip.VSA, Ispezione degli Alimenti di Origine Animale","MIVSA","http://www.vsa.unimi.it/","","","Mediterranean-area marine cephalopod collection, emphasis in edible species.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Via Annibale Grasselli, 7","Via Giovanni Celoria, 10","","Milano","","20137","Italy","","","http://grbio.org/cool/fcac-cntt"
"http://grbio.org/institutional-collection/cephalopoda","Cephalopoda","CEP","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Octopuses, squid, cuttlefish","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/30ip-c7p1"
